cat /sys/kernel/fvm/bec
bec_pba_page_count cat /sys/kernel/fvm/dedupe
Total Logical  Space  cat /sys/kernel/fvm/fec
FEC Active Count   dmesg
[18880.453949] cwtf:pba_index = 102849, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.474414] cwtf:pba_index = 43598, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 114714
[18880.482640] cwtn:pba_index = 114714, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18880.488044] cwtf:pba_index = 129597, retry_cnt=0, diskr_cnt = 1, Tag = 106, Next pba_index = 0
[18880.508524] cwtf:pba_index = 225749, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.594852] cwtf:pba_index = 179175, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.612723] cwtf:pba_index = 65893, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 188414
[18880.617408] cwtn:pba_index = 188414, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18880.637073] cwtf:pba_index = 39831, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.659380] cwtf:pba_index = 127657, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.671048] cwtf:pba_index = 226738, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 51553
[18880.676339] cwtn:pba_index = 51553, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 206668
[18880.683229] cwtn:pba_index = 206668, retry_cnt=2, diskr_cnt = 3, Tag = 107, Next pba_index = 0
[18880.690611] cwtf:pba_index = 44272, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 0
[18880.702620] cwtf:pba_index = 60936, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.713745] cwtf:pba_index = 15571, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 17711
[18880.722522] cwtn:pba_index = 17711, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18880.730033] cwtf:pba_index = 65929, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 170750
[18880.730134] cwtn:pba_index = 170750, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 124354
[18880.749417] cwtn:pba_index = 124354, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18880.813171] cwtf:pba_index = 82244, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 191974
[18880.826754] cwtn:pba_index = 191974, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18880.835114] cwtf:pba_index = 85207, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18880.853390] cwtf:pba_index = 175301, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 147312
[18880.858415] cwtn:pba_index = 147312, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18880.877591] cwtf:pba_index = 145267, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 84887
[18880.886324] cwtn:pba_index = 84887, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 13133
[18880.898745] cwtn:pba_index = 13133, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18880.913890] cwtf:pba_index = 141479, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 169576
[18880.917657] cwtn:pba_index = 169576, retry_cnt=1, diskr_cnt = 2, Tag = 105, Next pba_index = 207407
[18880.924329] cwtn:pba_index = 207407, retry_cnt=2, diskr_cnt = 3, Tag = 106, Next pba_index = 213172
[18880.930825] cwtn:pba_index = 213172, retry_cnt=3, diskr_cnt = 4, Tag = 107, Next pba_index = 165720
[18880.936876] cwtn:pba_index = 165720, retry_cnt=4, diskr_cnt = 5, Tag = 108, Next pba_index = 0
[18880.952568] cwtf:pba_index = 56955, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18880.968778] cwtf:pba_index = 164945, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 170454
[18880.972223] cwtn:pba_index = 170454, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 7811
[18880.979016] cwtn:pba_index = 7811, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 0
[18880.982471] cwtf:pba_index = 189482, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.053048] cwtf:pba_index = 177250, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 218697
[18881.057732] cwtn:pba_index = 218697, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 73996
[18881.061532] cwtn:pba_index = 73996, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18881.083266] cwtf:pba_index = 95247, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 110196
[18881.086282] cwtn:pba_index = 110196, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 0
[18881.107859] cwtf:pba_index = 145874, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.125004] cwtf:pba_index = 9616, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 197676
[18881.132037] cwtn:pba_index = 197676, retry_cnt=1, diskr_cnt = 2, Tag = 105, Next pba_index = 0
[18881.151539] cwtf:pba_index = 123045, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.180434] cwtf:pba_index = 117722, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 76860
[18881.197261] cwtn:pba_index = 76860, retry_cnt=1, diskr_cnt = 2, Tag = 105, Next pba_index = 97241
[18881.200384] cwtn:pba_index = 97241, retry_cnt=2, diskr_cnt = 3, Tag = 106, Next pba_index = 0
[18881.207607] cwtf:pba_index = 21752, retry_cnt=0, diskr_cnt = 0, Tag = 106, Next pba_index = 0
[18881.224159] cwtf:pba_index = 221424, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.296443] cwtf:pba_index = 81475, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 41431
[18881.299304] cwtn:pba_index = 41431, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 209474
[18881.309474] cwtn:pba_index = 209474, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18881.319051] cwtf:pba_index = 109783, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18881.342738] cwtf:pba_index = 61922, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.362021] cwtf:pba_index = 84926, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.386382] cwtf:pba_index = 88781, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.403414] cwtf:pba_index = 104796, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.427311] cwtf:pba_index = 11141, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.445247] cwtf:pba_index = 84535, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18881.508663] cwtf:pba_index = 108525, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 119779
[18881.517327] cwtn:pba_index = 119779, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18881.527296] cwtf:pba_index = 95371, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 49127
[18881.536550] cwtn:pba_index = 49127, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18881.546760] cwtf:pba_index = 157582, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18881.562502] cwtf:pba_index = 211552, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.582098] cwtf:pba_index = 153346, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18881.598357] cwtf:pba_index = 95984, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.606245] cwtf:pba_index = 97317, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 12024
[18881.655997] cwtn:pba_index = 12024, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18881.666770] cwtf:pba_index = 83203, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 150705
[18881.670159] cwtn:pba_index = 150705, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18881.688566] cwtf:pba_index = 114974, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.706288] cwtf:pba_index = 76899, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 0
[18881.714040] cwtf:pba_index = 145973, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 16330
[18881.723116] cwtn:pba_index = 16330, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18881.731931] cwtf:pba_index = 227776, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.754978] cwtf:pba_index = 35607, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18881.828183] cwtf:pba_index = 114867, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.846889] cwtf:pba_index = 151139, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 3095
[18881.852892] cwtn:pba_index = 3095, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 196724
[18881.861791] cwtn:pba_index = 196724, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18881.874852] cwtf:pba_index = 105378, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 124835
[18881.885348] cwtn:pba_index = 124835, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18881.895066] cwtf:pba_index = 58457, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.912098] cwtf:pba_index = 135652, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.937826] cwtf:pba_index = 202586, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 54978
[18881.948111] cwtn:pba_index = 54978, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18881.954152] cwtf:pba_index = 1575, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18881.972931] cwtf:pba_index = 32797, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 220403
[18881.976634] cwtn:pba_index = 220403, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 123947
[18881.981576] cwtn:pba_index = 123947, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 223050
[18881.984201] cwtn:pba_index = 223050, retry_cnt=3, diskr_cnt = 4, Tag = 104, Next pba_index = 0
[18882.059494] cwtf:pba_index = 158453, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.068274] cwtf:pba_index = 119793, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.087444] cwtf:pba_index = 35919, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.107016] cwtf:pba_index = 221402, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.126695] cwtf:pba_index = 189236, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 0
[18882.140155] cwtf:pba_index = 198819, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 130245
[18882.144092] cwtn:pba_index = 130245, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 27341
[18882.154872] cwtn:pba_index = 27341, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 0
[18882.211026] cwtf:pba_index = 113690, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 7166
[18882.215662] cwtn:pba_index = 7166, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18882.236035] cwtf:pba_index = 114076, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18882.257573] cwtf:pba_index = 14572, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18882.274883] cwtf:pba_index = 171644, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 80151
[18882.284747] cwtn:pba_index = 80151, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 10157
[18882.288182] cwtn:pba_index = 10157, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 207344
[18882.298020] cwtn:pba_index = 207344, retry_cnt=3, diskr_cnt = 4, Tag = 104, Next pba_index = 0
[18882.366740] cwtf:pba_index = 19646, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.380698] cwtf:pba_index = 32065, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 60596
[18882.387138] cwtn:pba_index = 60596, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18882.402521] cwtf:pba_index = 207194, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 66933
[18882.410446] cwtn:pba_index = 66933, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 201646
[18882.416838] cwtn:pba_index = 201646, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 26650
[18882.430167] cwtn:pba_index = 26650, retry_cnt=3, diskr_cnt = 4, Tag = 105, Next pba_index = 0
[18882.435738] cwtf:pba_index = 65027, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.457051] cwtf:pba_index = 53951, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 121880
[18882.465898] cwtn:pba_index = 121880, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18882.474670] cwtf:pba_index = 192637, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 122734
[18882.478343] cwtn:pba_index = 122734, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18882.490279] cwtf:pba_index = 50721, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.568041] cwtf:pba_index = 78613, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 36717
[18882.572663] cwtn:pba_index = 36717, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18882.587058] cwtf:pba_index = 77916, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 41654
[18882.595557] cwtn:pba_index = 41654, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18882.602019] cwtf:pba_index = 185749, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.622011] cwtf:pba_index = 157590, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.640866] cwtf:pba_index = 5643, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 69730
[18882.653266] cwtn:pba_index = 69730, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18882.715852] cwtf:pba_index = 16736, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 181897
[18882.736097] cwtn:pba_index = 181897, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18882.746301] cwtf:pba_index = 105632, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.765588] cwtf:pba_index = 20654, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18882.788375] cwtf:pba_index = 193686, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.805879] cwtf:pba_index = 26685, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18882.813819] cwtf:pba_index = 67192, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 0
[18882.888886] cwtf:pba_index = 89300, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18882.906357] cwtf:pba_index = 164047, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 131112
[18882.914024] cwtn:pba_index = 131112, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18882.925276] cwtf:pba_index = 156647, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 125401
[18882.931409] cwtn:pba_index = 125401, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 31080
[18882.941548] cwtn:pba_index = 31080, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 0
[18882.948602] cwtf:pba_index = 176254, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 68763
[18882.957780] cwtn:pba_index = 68763, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 175685
[18882.961717] cwtn:pba_index = 175685, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18882.973467] cwtf:pba_index = 82352, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18882.981896] cwtf:pba_index = 66872, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 0
[18882.998046] cwtf:pba_index = 3611, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18883.069366] cwtf:pba_index = 214218, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 36165
[18883.076800] cwtn:pba_index = 36165, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.080286] cwtf:pba_index = 45299, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 18969
[18883.084878] cwtn:pba_index = 18969, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.106785] cwtf:pba_index = 196081, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.128808] cwtf:pba_index = 30517, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.145978] cwtf:pba_index = 162537, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 76181
[18883.149854] cwtn:pba_index = 76181, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18883.162453] cwtf:pba_index = 199062, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 97084
[18883.172257] cwtn:pba_index = 97084, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 123659
[18883.191189] cwtn:pba_index = 123659, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18883.214977] cwtf:pba_index = 64815, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 13663
[18883.219969] cwtn:pba_index = 13663, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.245986] cwtf:pba_index = 55986, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 210345
[18883.253010] cwtn:pba_index = 210345, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 0
[18883.324620] cwtf:pba_index = 120792, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 0
[18883.343431] cwtf:pba_index = 196255, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.355624] cwtf:pba_index = 75280, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18883.375803] cwtf:pba_index = 34351, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 183867
[18883.387010] cwtn:pba_index = 183867, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 75149
[18883.393766] cwtn:pba_index = 75149, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18883.407907] cwtf:pba_index = 169161, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 188761
[18883.416549] cwtn:pba_index = 188761, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18883.424849] cwtf:pba_index = 209412, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18883.493966] cwtf:pba_index = 67326, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.511830] cwtf:pba_index = 47332, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.528009] cwtf:pba_index = 197854, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 126537
[18883.532965] cwtn:pba_index = 126537, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.541543] cwtf:pba_index = 98560, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 0
[18883.542488] cwtf:pba_index = 30485, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18883.553495] cwtf:pba_index = 51311, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.618372] cwtf:pba_index = 32935, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.639109] cwtf:pba_index = 20585, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18883.656314] cwtf:pba_index = 22777, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.680622] cwtf:pba_index = 21283, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18883.700058] cwtf:pba_index = 199674, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.726262] cwtf:pba_index = 150601, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.801074] cwtf:pba_index = 148779, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.820274] cwtf:pba_index = 58825, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.843057] cwtf:pba_index = 179091, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 108614
[18883.851905] cwtn:pba_index = 108614, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.860441] cwtf:pba_index = 54822, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.881532] cwtf:pba_index = 135084, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.896204] cwtf:pba_index = 228371, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 147823
[18883.903206] cwtn:pba_index = 147823, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18883.968747] cwtf:pba_index = 39404, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18883.994027] cwtf:pba_index = 134179, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.014211] cwtf:pba_index = 184750, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.037219] cwtf:pba_index = 167557, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 138242
[18884.046811] cwtn:pba_index = 138242, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18884.057135] cwtf:pba_index = 157285, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.124940] cwtf:pba_index = 4102, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.137295] cwtf:pba_index = 78318, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.152862] cwtf:pba_index = 48410, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.167646] cwtf:pba_index = 178301, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.185992] cwtf:pba_index = 80604, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 4373
[18884.196861] cwtn:pba_index = 4373, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 206198
[18884.206385] cwtn:pba_index = 206198, retry_cnt=2, diskr_cnt = 3, Tag = 105, Next pba_index = 0
[18884.284727] cwtf:pba_index = 206373, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 70714
[18884.290651] cwtn:pba_index = 70714, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 143265
[18884.297493] cwtn:pba_index = 143265, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18884.321287] cwtf:pba_index = 126025, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.328601] cwtf:pba_index = 70912, retry_cnt=0, diskr_cnt = 0, Tag = 103, Next pba_index = 140001
[18884.338357] cwtn:pba_index = 140001, retry_cnt=1, diskr_cnt = 1, Tag = 104, Next pba_index = 229308
[18884.342647] cwtn:pba_index = 229308, retry_cnt=2, diskr_cnt = 2, Tag = 105, Next pba_index = 0
[18884.357383] cwtf:pba_index = 36788, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.376082] cwtf:pba_index = 4158, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 170230
[18884.383068] cwtn:pba_index = 170230, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18884.401781] cwtf:pba_index = 52996, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 44455
[18884.410678] cwtn:pba_index = 44455, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 118202
[18884.413738] cwtn:pba_index = 118202, retry_cnt=2, diskr_cnt = 3, Tag = 105, Next pba_index = 0
[18884.496257] cwtf:pba_index = 23049, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18884.508340] cwtf:pba_index = 187619, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.530397] cwtf:pba_index = 157203, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.541440] cwtf:pba_index = 87851, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 188431
[18884.550856] cwtn:pba_index = 188431, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 128976
[18884.550861] cwtn:pba_index = 128976, retry_cnt=2, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18884.557891] cwtf:pba_index = 120792, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 195628
[18884.563736] cwtn:pba_index = 195628, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 0
[18884.571624] cwtf:pba_index = 83056, retry_cnt=0, diskr_cnt = 0, Tag = 103, Next pba_index = 0
[18884.576109] cwtf:pba_index = 64197, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.641219] cwtf:pba_index = 21042, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 66224
[18884.641225] cwtn:pba_index = 66224, retry_cnt=1, diskr_cnt = 1, Tag = 103, Next pba_index = 151277
[18884.650606] cwtn:pba_index = 151277, retry_cnt=2, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18884.657872] cwtf:pba_index = 199264, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.671830] cwtf:pba_index = 50290, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18884.685356] cwtf:pba_index = 21514, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 145644
